reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,74.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,113.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,126.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,137.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,145.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,161.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,171.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,184.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,190.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,203.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,214.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,221.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,236.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,242.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,265.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,278.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,297.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,315.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,331.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,372.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,427.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,480.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,553.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,1.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,3.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,3.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.45,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.5,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.55,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.6,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.65,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.7,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.75,11.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.8,13.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.85,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.9,17.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.95,21.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.975,24.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.99,29.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.01,103.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.025,134.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.05,158.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.1,190.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.15,220.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.2,238.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.25,243.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.3,265.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.35,283.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.4,309.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.45,325.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.5,334.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.55,358.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.6,382.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.65,396.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.7,420.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.75,442.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.8,472.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.85,498.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.9,565.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.95,641.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.975,743.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.99,860.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.01,57.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.025,75.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.05,79.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.1,97.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.15,106.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.2,117.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.25,124.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.3,131.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.35,142.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.4,150.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.45,156.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.5,164.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.55,172.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.6,181.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.65,192.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.7,202.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.75,217.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.8,221.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.85,235.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.9,268.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.95,313.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.975,350.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.99,403.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.01,316.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.025,525.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.05,676.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.1,823.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.15,873.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.2,937.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.25,977.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.3,1038.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.35,1058.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.4,1131.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.45,1183.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.5,1229.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.55,1275.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.6,1369.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.65,1440.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.7,1488.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.75,1586.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.8,1684.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.85,1796.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.9,1954.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.95,2276.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.975,2645.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.99,3062.0
2026-02-28,wk inc flu hosp,0,2026-02-28,08,quantile,0.01,26.0
2026-02-28,wk inc flu hosp,0,2026-02-28,08,quantile,0.025,44.0
