reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,118.98
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,130.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,140.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,156.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,165.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,173.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,182.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,189.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,196.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,204.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,210.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,216.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,224.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,231.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,239.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,248.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,257.25
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,268.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,282.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,301.10000000000014
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,328.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,353.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,377.01
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,2.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,2.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,3.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.45,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.5,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.55,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.6,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.65,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.7,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.75,11.0
