reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,133.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,139.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,148.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,160.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,170.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,179.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,189.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,200.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,206.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,213.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,222.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,236.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,243.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,254.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,269.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,281.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,299.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,316.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,324.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,338.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,363.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,368.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,371.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,7.0
