reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,116.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,158.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,163.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,180.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,190.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,198.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,206.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,208.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,222.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,223.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,224.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,224.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,225.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,237.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,243.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,249.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,253.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,262.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,268.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,281.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,294.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,317.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,341.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,0.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,1.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,3.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.45,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.5,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.55,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.6,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.65,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.7,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.75,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.8,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.85,11.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.9,12.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.95,14.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.975,14.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.99,17.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.01,102.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.025,196.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.05,222.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.1,260.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.15,282.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.2,291.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.25,293.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.3,324.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.35,328.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.4,339.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.45,341.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.5,343.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.55,357.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.6,365.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.65,382.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.7,401.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.75,406.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.8,416.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.85,418.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.9,431.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.95,431.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.975,439.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.99,501.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.01,68.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.025,101.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.05,114.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.1,120.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.15,124.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.2,138.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.25,138.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.3,147.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.35,148.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.4,148.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.45,151.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.5,155.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.55,156.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.6,157.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.65,173.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.7,175.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.75,179.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.8,181.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.85,181.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.9,196.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.95,203.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.975,203.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.99,226.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.01,624.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.025,843.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.05,878.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.1,972.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.15,983.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.2,1030.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.25,1051.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.3,1060.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.35,1097.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.4,1099.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.45,1104.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.5,1104.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.55,1115.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.6,1131.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.65,1142.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.7,1192.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.75,1238.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.8,1264.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.85,1298.0
2026-02-28,wk inc flu hosp,0,2026-02-28,06,quantile,0.9,1313.0
