reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.01,45.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.025,47.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.05,50.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.1,57.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.15,62.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.2,65.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.25,66.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.3,67.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.35,68.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.4,70.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.45,71.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.5,73.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.55,75.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.6,77.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.65,80.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.7,83.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.75,86.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.8,88.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.85,93.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.9,102.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.95,105.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.975,106.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.99,111.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.01,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.025,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.05,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.1,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.15,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.2,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.25,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.3,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.35,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.4,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.45,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.5,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.55,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.6,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.65,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.7,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.75,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.8,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.85,12.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.9,15.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.95,18.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.975,21.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.99,24.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.01,32.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.025,34.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.05,35.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.1,37.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.15,40.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.2,41.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.25,42.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.3,43.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.35,44.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.4,46.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.45,48.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.5,48.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.55,49.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.6,51.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.65,52.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.7,54.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.75,57.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.8,58.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.85,61.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.9,63.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.95,73.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.975,82.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.99,99.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.01,23.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.025,26.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.05,28.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.1,32.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.15,38.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.2,40.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.25,41.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.3,42.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.35,43.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.4,44.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.45,46.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.5,47.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.55,48.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.6,49.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.65,50.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.7,53.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.75,55.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.8,56.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.85,59.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.9,72.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.95,79.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.975,81.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.99,85.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.01,152.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.025,159.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.05,175.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.1,183.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.15,185.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.2,192.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.25,196.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.3,198.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.35,201.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.4,203.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.45,205.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.5,212.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.55,214.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.6,219.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.65,221.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.7,225.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.75,227.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.8,234.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.85,240.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.9,254.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.95,269.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.975,288.0
2026-02-28,wk inc covid hosp,0,2026-02-28,06,quantile,0.99,299.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.01,56.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.025,57.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.05,59.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.1,64.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.15,65.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.2,69.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.25,73.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.3,76.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.35,80.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.4,81.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.45,83.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.5,84.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.55,85.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.6,87.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.65,90.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.7,92.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.75,93.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.8,93.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.85,97.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.9,105.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.95,112.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.975,116.0
2026-02-28,wk inc covid hosp,0,2026-02-28,08,quantile,0.99,123.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.01,27.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.025,30.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.05,30.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.1,36.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.15,38.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.2,39.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.25,40.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.3,42.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.35,43.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.4,45.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.45,47.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.5,48.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.55,49.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.6,50.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.65,52.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.7,53.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.75,55.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.8,57.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.85,60.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.9,62.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.95,68.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.975,75.0
2026-02-28,wk inc covid hosp,0,2026-02-28,09,quantile,0.99,76.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.01,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.025,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.05,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.1,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.15,12.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.2,13.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.25,14.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.3,15.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.35,15.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.4,15.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.45,16.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.5,17.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.55,18.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.6,19.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.65,20.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.7,22.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.75,23.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.8,24.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.85,25.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.9,29.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.95,30.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.975,34.0
2026-02-28,wk inc covid hosp,0,2026-02-28,10,quantile,0.99,35.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.01,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.025,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.05,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.1,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.15,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.2,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.25,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.3,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.35,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.4,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.45,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.5,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.55,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.6,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.65,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.7,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.75,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.8,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.85,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.9,12.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.95,16.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.975,16.0
2026-02-28,wk inc covid hosp,0,2026-02-28,11,quantile,0.99,17.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.01,164.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.025,174.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.05,176.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.1,183.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.15,193.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.2,198.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.25,204.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.3,211.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.35,217.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.4,222.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.45,224.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.5,227.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.55,231.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.6,233.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.65,236.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.7,241.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.75,244.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.8,249.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.85,254.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.9,261.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.95,282.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.975,287.0
2026-02-28,wk inc covid hosp,0,2026-02-28,12,quantile,0.99,302.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.01,75.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.025,79.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.05,87.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.1,92.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.15,97.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.2,103.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.25,108.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.3,111.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.35,115.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.4,117.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.45,119.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.5,121.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.55,122.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.6,124.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.65,125.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.7,135.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.75,139.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.8,141.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.85,150.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.9,158.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.95,171.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.975,177.0
2026-02-28,wk inc covid hosp,0,2026-02-28,13,quantile,0.99,229.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.01,1.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.025,1.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.05,1.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.1,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.15,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.2,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.25,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.3,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.35,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.4,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.45,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.5,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.55,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.6,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.65,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.7,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.75,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.8,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.85,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.9,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.95,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.975,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,15,quantile,0.99,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.01,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.025,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.05,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.1,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.15,11.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.2,12.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.25,13.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.3,14.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.35,15.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.4,16.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.45,17.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.5,18.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.55,18.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.6,19.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.65,20.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.7,21.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.75,22.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.8,23.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.85,24.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.9,26.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.95,31.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.975,34.0
2026-02-28,wk inc covid hosp,0,2026-02-28,16,quantile,0.99,39.0
2026-02-28,wk inc covid hosp,0,2026-02-28,17,quantile,0.01,204.0
2026-02-28,wk inc covid hosp,0,2026-02-28,17,quantile,0.025,216.0
