reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.01,32.980000000000004
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.025,39.475
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.05,45.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.1,56.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.15,61.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.2,65.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.25,69.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.3,73.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.35,76.64999999999998
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.4,80.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.45,83.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.5,85.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.55,86.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.6,88.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.65,91.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.7,94.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.75,98.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.8,103.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.85,110.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.9,118.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.95,129.0
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.975,149.8249999999997
2026-02-28,wk inc covid hosp,0,2026-02-28,01,quantile,0.99,179.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.01,0.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.025,0.4750000000000014
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.05,1.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.1,2.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.15,3.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.2,4.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.25,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.3,5.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.35,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.4,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.45,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.5,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.55,7.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.6,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.65,8.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.7,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.75,9.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.8,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.85,11.149999999999977
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.9,13.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.95,16.0
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.975,19.049999999999955
2026-02-28,wk inc covid hosp,0,2026-02-28,02,quantile,0.99,27.029999999999973
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.01,3.99
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.025,16.475
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.05,24.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.1,33.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.15,40.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.2,44.80000000000001
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.25,48.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.3,51.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.35,53.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.4,55.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.45,57.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.5,58.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.55,59.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.6,61.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.65,63.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.7,65.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.75,68.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.8,71.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.85,76.0
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.9,80.10000000000002
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.95,93.09999999999991
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.975,112.14999999999986
2026-02-28,wk inc covid hosp,0,2026-02-28,04,quantile,0.99,151.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.01,6.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.025,10.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.05,18.950000000000003
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.1,27.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.15,31.849999999999994
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.2,34.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.25,38.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.3,41.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.35,43.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.4,45.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.45,47.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.5,49.0
2026-02-28,wk inc covid hosp,0,2026-02-28,05,quantile,0.55,50.0
