reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,95.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,105.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,128.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,153.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,166.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,177.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,192.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,202.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,212.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,225.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,234.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,243.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,251.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,260.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,272.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,284.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,300.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,315.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,333.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,365.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,422.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,464.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,531.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,1.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,3.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,6.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,7.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,8.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,10.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.45,11.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.5,12.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.55,12.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.6,13.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.65,14.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.7,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.75,17.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.8,18.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.85,20.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.9,22.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.95,25.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.975,31.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.99,34.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.01,52.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.025,65.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.05,93.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.1,119.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.15,157.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.2,179.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.25,204.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.3,228.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.35,244.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.4,262.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.45,284.0
