reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.01,146.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.025,161.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.05,161.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.1,187.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.15,195.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.2,208.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.25,214.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.3,229.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.35,241.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.4,246.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.45,249.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.5,255.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.55,270.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.6,280.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.65,280.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.7,283.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.75,296.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.8,303.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.85,309.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.9,344.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.95,344.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.975,376.0
2026-02-28,wk inc flu hosp,0,2026-02-28,01,quantile,0.99,385.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.01,0.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.025,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.05,4.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.1,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.15,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.2,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.25,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.3,5.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.35,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.4,9.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.45,11.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.5,11.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.55,13.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.6,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.65,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.7,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.75,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.8,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.85,15.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.9,18.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.95,20.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.975,21.0
2026-02-28,wk inc flu hosp,0,2026-02-28,02,quantile,0.99,26.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.01,187.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.025,208.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.05,208.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.1,247.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.15,258.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.2,278.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.25,282.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.3,306.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.35,322.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.4,331.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.45,338.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.5,344.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.55,366.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.6,373.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.65,373.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.7,391.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.75,410.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.8,422.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.85,437.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.9,476.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.95,496.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.975,527.0
2026-02-28,wk inc flu hosp,0,2026-02-28,04,quantile,0.99,540.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.01,83.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.025,93.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.05,97.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.1,113.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.15,121.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.2,129.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.25,132.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.3,142.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.35,148.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.4,152.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.45,156.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.5,159.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.55,165.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.6,178.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.65,178.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.7,178.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.75,185.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.8,190.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.85,192.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.9,215.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.95,215.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.975,236.0
2026-02-28,wk inc flu hosp,0,2026-02-28,05,quantile,0.99,236.0
